Tournament,Year,Date,Location,Division,DivisionTier,Place,Award,GlasswareType,Team,Player1,Player2
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",2,"🥈 Silver Medal","None","Dreverend scoot","Luke Arnpriester","Jake Stoller"
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Penn State","Peter Lanza","Kade Kulpinski"
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",4,"4th Place (No Award)","None","Russo/Prelich","Dean Russo","josh aguilar"
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Premier 4.5+","Lower Division (Medals)",1,"🥇 Gold Medal","None","Diani/Camarena","Charlie Camarena","Sam Diani"
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Premier 4.5+","Lower Division (Medals)",2,"🥈 Silver Medal","None","Maximum effort to barely win","Matt Wallach","Mitchell Whelan"
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Premier 4.5+","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Risk","Andrew Nee","Jackson Biggs"
"ERS Connecticut 2026","2026","2026-04-18","Mansfield, CT, US","Open Premier 4.5+","Lower Division (Medals)",4,"4th Place (No Award)","None","L/M","John Mankowich","Diego Lopez"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","4.0-5.0 Premier/Contender","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","BTR","Korbin Thompson","Jack Drouare"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","4.0-5.0 Premier/Contender","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","HBD Gail","Jackson Wood","Charlie Cavallaro"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","4.0-5.0 Premier/Contender","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Jack’s brother and Aleks","Reed Drouare","Aleks Essen"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","4.0-5.0 Premier/Contender","Top Tier (Glassware)",4,"4th Place (No Award)","None","67 Hotel","Gaurav Capila","Ethan Ferland"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","2.0-3.0 Intermediate","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","The Jig Bons","Noah Minard","Jonathan Lackner"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","2.0-3.0 Intermediate","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Soft Serve","Graham Warner","Noah Reed"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","2.0-3.0 Intermediate","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Nexflux","Gaurav Mahlawat","Ellie Hoekstra"
"MRS Lansing","2026","2026-04-18","Lansing, MI, US","2.0-3.0 Intermediate","Top Tier (Glassware)",4,"4th Place (No Award)","None","Ball Busters","Sydney Tefft","Ellie Benham"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","J.A.R.V.I.S.","Josh Fragiacomo","Connor Nelson"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Model/Rose","Max Model","Kieran Rose"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","foolish","Sunny Gu","Lucas Pruett"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",4,"4th Place (No Award)","None","Paradox","Paq Clifford","Kyle Fowler"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.5 Women's Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","joanna and elle","Elle Lowe","Joanna Gould"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.5 Women's Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","THUS Parabatai","Kayla Wu-Fleming","Kalin Morgan"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.5 Women's Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","dropouts","Sarah Allen","Lou Washburn"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.5 Women's Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","Cosmic","Joelle Nguyen","Sebastiani Kim"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.0 Open Contender","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Feel Good Feel Old Washed Up ","CJ Wallace","Aman Khemka"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.0 Open Contender","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Tbd","Reece Yoshizawa","Nickhil Anantha"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.0 Open Contender","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Obsessive","Trevor Folden","Shrey Dhuria"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","4.0 Open Contender","Top Tier (Glassware)",4,"4th Place (No Award)","None","Ben/Juntao","Thompson Yang","Ben Collins"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","Open NATS Points","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","J.A.R.V.I.S.","Connor Nelson","Josh Fragiacomo"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","Open NATS Points","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Model/Rose","Max Model","Kieran Rose"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","Open NATS Points","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","foolish","Sunny Gu","Lucas Pruett"
"North American Tour Series - Los Angeles Sectional","2026","2026-04-25","Los Angeles, CA, US","Open NATS Points","Top Tier (Glassware)",4,"4th Place (No Award)","None","Paradox","Paq Clifford","Kyle Fowler"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",1,"🥇 Gold Medal","None","Penn State","Kade Kulpinski","Peter Lanza"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",2,"🥈 Silver Medal","None","Cruz/Russo","Dean Russo","Camilo Cruz"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Sets in the City","Derek Sicko","Matthew Michaelis"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",4,"4th Place (No Award)","None","Pradin’ My Johnston","Prady Vijayakumar","Maddie Johnston"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Premier 4.5+","Lower Division (Medals)",1,"🥇 Gold Medal","None","Renewal","Aleks Essen","Caleb Shorter"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Premier 4.5+","Lower Division (Medals)",2,"🥈 Silver Medal","None","Shock Value","John Putney","Drew Ryder"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Premier 4.5+","Lower Division (Medals)",3,"🥉 Bronze Medal","None","TBD (The Big Dawgs)","Justin Shaytar","Riley Nassour"
"ERS Buffalo 2026","2026","2026-05-02","Buffalo, NY, US","Open Premier 4.5+","Lower Division (Medals)",4,"4th Place (No Award)","None","Left Strokers","Dustin Grant","Alex Luc"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Amnesia","Garrett Carver","Tyler Stokes"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Fish Market","Solomon Berry","Bryant Karratti"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Bucketeers","Trevor Zaleski","Matt Barlow"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.5 Elite","Top Tier (Glassware)",4,"4th Place (No Award)","None","Chanluke Cookzler","Chandler Hertzler","Luke Cook"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Net Ninjas","Spencer Hansen","Josh Smith"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Jelly Bellies","Chris Sorensen","Ryan Kartchner"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Morgan's","Ian Morgan","Janalee Hatch"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","4.0 Challenger","Top Tier (Glassware)",4,"4th Place (No Award)","None","VegasBoyz","Caleb Scow","Travis Schelin"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","2.0-3.0 Recreational","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Roundnet Rookies","Parker Medford","Jaimen Holman"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","2.0-3.0 Recreational","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Bread Gang","Kade S","Brenden Taylor"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","2.0-3.0 Recreational","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Charlie's Wannabe's","Benjamin Ware","Matthew Brady"
"Spring Spike Tournament","2026","2026-05-02","Millcreek, UT, US","2.0-3.0 Recreational","Top Tier (Glassware)",4,"4th Place (No Award)","None","Harmony","Preston Harmon","Jaxon Taylor"
"ILR South Elgin","2026","2026-05-09","South Elgin, IL, US","Expert(4.5+)","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Señor Frogs 🐸","Colin Hobart","Joey Reynolds"
"ILR South Elgin","2026","2026-05-09","South Elgin, IL, US","Expert(4.5+)","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","The Emergency Room","Rohil Senapati","Adam Weiss"
"ILR South Elgin","2026","2026-05-09","South Elgin, IL, US","Expert(4.5+)","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Jacob and his Friend","Korbin Thompson","Jacob Purser"
"ILR South Elgin","2026","2026-05-09","South Elgin, IL, US","Expert(4.5+)","Top Tier (Glassware)",4,"4th Place (No Award)","None","Abu Ghareeb Nawaz","Tab Dayani","Tahseen Robbani"
"MNR @ Como Park (5/30)","2026","2026-05-30","Saint Paul, MN, US","Expert (4.5)","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Ryan/Brady","Ryan Neuman","Brady Van Straten"
"MNR @ Como Park (5/30)","2026","2026-05-30","Saint Paul, MN, US","Expert (4.5)","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","FREE WIN - tanking for free registration","Jared Kula","Max Illetschko"
"MNR @ Como Park (5/30)","2026","2026-05-30","Saint Paul, MN, US","Expert (4.5)","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Bapple Boys","Jon Moe","Adam Ford"
"MNR @ Como Park (5/30)","2026","2026-05-30","Saint Paul, MN, US","Expert (4.5)","Top Tier (Glassware)",4,"4th Place (No Award)","None","No Clue","Joren Rudzitis","Soren Peterson"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",1,"🥇 Gold Medal","None","Team twigs","Matt Higgins","Logan Darby"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",2,"🥈 Silver Medal","None","The Chosen 2","Max Ofgang","Alex Ofgang"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Kyle/Dylan","Kyle Ling","Dylan Rehman"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Advanced-Contender 3.5-4.0","Lower Division (Medals)",4,"4th Place (No Award)","None","Bro Code","Samarth Desai","Siddhant Desai"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Premier 4.5+","Lower Division (Medals)",1,"🥇 Gold Medal","None","Chowder","Demitri Forand","Caleb White"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Premier 4.5+","Lower Division (Medals)",2,"🥈 Silver Medal","None","P🅱️R 🅱️a🅱️a🅱️ooey","Jacob Arzaga","Brock Lodato"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Premier 4.5+","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Brian Perlson","Brian Perlson","Drew Ryder"
"ERS Long Island 2026","2026","2026-06-06","Long Island, New York, USA, NY, US","Open Premier 4.5+","Lower Division (Medals)",4,"4th Place (No Award)","None","Lefty Bang","Chris Ng","Matthew Tiongko"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",1,"🥇 Gold Medal","None","Cracked","Connor Nelson","Trevor Folden"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",2,"🥈 Silver Medal","None","Jonas/Gavin","Jonas Frost","Gavin Hansen"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Samson / Alexander","Rafi Moldovsky","Sasha Mariniuk"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","5.0 Expert","Lower Division (Medals)",4,"4th Place (No Award)","None","More athletic than Heliot Ramos","Alec Galbo","Jackson Blackburn"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",1,"🥇 Gold Medal","None","Devon/Sophia","Sophia Zhao","Devon Lee"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",2,"🥈 Silver Medal","None","Get kicked IDIOT!","Ethan Kwok","Cynthia Zhang"
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Rim Reapers","Edson Bonilla",""
"CASR Norcal Regional #2","2026","2026-06-13","Menlo Park, CA, US","4.0+ Contender","Lower Division (Medals)",4,"4th Place (No Award)","None","G-Wang-on","Jeffrey Wang","Gammy Bravo"
"MRS Kansas City Classic 2026","2026","2026-06-13","Lenexa, KS, US","Casual + Competitive (3.0-4.5)","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Raw Sauce","Anil Patel","Jose Knight"
"MRS Kansas City Classic 2026","2026","2026-06-13","Lenexa, KS, US","Casual + Competitive (3.0-4.5)","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Are we in charge?","Andrew Gasaway","Jamisen Wrinkle"
"MRS Kansas City Classic 2026","2026","2026-06-13","Lenexa, KS, US","Casual + Competitive (3.0-4.5)","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Top Shelf","Nathaniel Alexander","Patrick Moll"
"MRS Kansas City Classic 2026","2026","2026-06-13","Lenexa, KS, US","Casual + Competitive (3.0-4.5)","Top Tier (Glassware)",4,"4th Place (No Award)","None","Active Huskers","Grant Bauman","Connor Mahony"
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 2.0-3.0 Beginner-Intermediate","Lower Division (Medals)",1,"🥇 Gold Medal","None","Phong Tran","Phong Tran",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 2.0-3.0 Beginner-Intermediate","Lower Division (Medals)",1,"🥇 Gold Medal","None","Mihir","Mihir Patil",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 2.0-3.0 Beginner-Intermediate","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Jamie","Jamie Wills",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 2.0-3.0 Beginner-Intermediate","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Noah!","Nicole Shen",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 4.0 Advanced+","Lower Division (Medals)",1,"🥇 Gold Medal","None","Hampton","Hampton Chappell",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 4.0 Advanced+","Lower Division (Medals)",2,"🥈 Silver Medal","None","Brooks Weeks","Brooks Weeks",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 4.0 Advanced+","Lower Division (Medals)",3,"🥉 Bronze Medal","None","jonathan esposo","Jon Esposo",""
"GWR Community Individual Tournament","2026","2026-06-13","Vienna, VA, US","Open 4.0 Advanced+","Lower Division (Medals)",4,"4th Place (No Award)","None","Henry Cheung","Henry Cheung",""
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Who’s Sammy? ","Sunny Gu","Ryan Marino"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Paradox","Paq Clifford","Kyle Fowler"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Omnomnomnomnom","Noah Saddik","Connor Nelson"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","5.0 Open Premier/Bronze+","Top Tier (Glassware)",4,"4th Place (No Award)","None","Drawing Dead","Tyler Fernandez","Kieran Rose"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.5 Women's Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","dabu","Joanna Gould","Tess Dolan"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.5 Women's Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Lamontagne/Phan","Abigale Lamontagne","Katheleen Phan"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.5 Women's Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Vallée/Lapointe-Roy","Laurence Vallée","Adele Lapointe-Roy"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.5 Women's Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","Barklow/Wanderer","Samantha Barklow","Malia Wanderer"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.0 Open Contender","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Coast2Coast","Gaurav Capila","Shrey Dhuria"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.0 Open Contender","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Uhniche","Brandon Timonere","Anish Jona"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.0 Open Contender","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Dawgy Dawg World","Andrew Barra","george reagan"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","4.0 Open Contender","Top Tier (Glassware)",4,"4th Place (No Award)","None","Keenan/Russo","Dean Russo","Kyle Keenan"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","3.5 Open Advanced","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Rollin’ with the Hos","Jeremy Ho","Brody Rollins"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","3.5 Open Advanced","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Finn & William","William Louis","Finn Dunne"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","3.5 Open Advanced","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Albert and Einstein","Evan Phillips","Erik Ranz"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","3.5 Open Advanced","Top Tier (Glassware)",4,"4th Place (No Award)","None","Jack & Dom","Jack Mallett","Domenic Corona"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","Open NATS Points","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Who's Sammy?","Ryan Marino","Sunny Gu"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","Open NATS Points","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Paradox","Paq Clifford","Kyle Fowler"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","Open NATS Points","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Omnomnomnomnom","Noah Saddik","Connor Nelson"
"North American Tour Series - Boston Sectional","2026","2026-06-20","Marlborough, MA, US","Open NATS Points","Top Tier (Glassware)",4,"4th Place (No Award)","None","Drawing Dead","Tyler Fernandez","Kieran Rose"
"MNR @ Arlington Hills (6/20)","2026","2026-06-20","Saint Paul, MN, US","Advanced/Expert (3.5-4.5)","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Grip it and Rip it","Jared Kula","Jason Hovarter"
"MNR @ Arlington Hills (6/20)","2026","2026-06-20","Saint Paul, MN, US","Advanced/Expert (3.5-4.5)","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Good Luck, Babe","Kyle Maher","Ally Kula"
"MNR @ Arlington Hills (6/20)","2026","2026-06-20","Saint Paul, MN, US","Advanced/Expert (3.5-4.5)","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Out of Pace","Taaron Rudzitis","Colten Pace"
"MNR @ Arlington Hills (6/20)","2026","2026-06-20","Saint Paul, MN, US","Advanced/Expert (3.5-4.5)","Top Tier (Glassware)",4,"4th Place (No Award)","None","Counter Spike","Evan Burkstrand","Wally Scherer"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Expert","Lower Division (Medals)",1,"🥇 Gold Medal","None","Sugar Rush","Jacob Narayan","Kyle Fowler"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Expert","Lower Division (Medals)",2,"🥈 Silver Medal","None","Bro Code","Peyton Stack","Andrew Yancey"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Expert","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Too much sauce ","Austin Niles","Sean Caufield"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Expert","Lower Division (Medals)",4,"4th Place (No Award)","None","Whose your Daddy?","Paq Clifford","Sam Aven"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Contender","Lower Division (Medals)",1,"🥇 Gold Medal","None","Tim & Greg","Julia Timan","Ian Timan"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Contender","Lower Division (Medals)",2,"🥈 Silver Medal","None","Chicken Bacon Ranch Loaded Fries","Zeke Beckford","Lane Morris"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Contender","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Conservation of Greatness ","Joseph Motto","Garret Chaffins"
"PRA Honky Tonk Throwdown","2026","2026-06-27","Nashville, TN, US","Contender","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Boxed Lunch","Vinay Gupta","Cole Solomon"
"ERS Richmond 2026","2026","2026-07-11","Richmond, VA, US","Open Bronze 4.5+","Lower Division (Medals)",1,"🥇 Gold Medal","None","Rolling Reapers","Will Picone","Jake Dooley"
"ERS Richmond 2026","2026","2026-07-11","Richmond, VA, US","Open Bronze 4.5+","Lower Division (Medals)",2,"🥈 Silver Medal","None","Flame of Fire","Jacob Summers","Isaac Haynes"
"ERS Richmond 2026","2026","2026-07-11","Richmond, VA, US","Open Bronze 4.5+","Lower Division (Medals)",3,"🥉 Bronze Medal","None","Da Bih Tuh - Rimond Edshun","Owen Wallace","Jaxon Gonzalez"
"ERS Richmond 2026","2026","2026-07-11","Richmond, VA, US","Open Bronze 4.5+","Lower Division (Medals)",4,"4th Place (No Award)","None","Daddy Daughter","Noah Kopetic","Andrew Greer"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.5 Open Gold+","Top Tier (Glassware)",1,"🍺 Pitcher (1st Place Glassware)","Pitcher","Fever","Connor Nelson","Kieran Rose"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.5 Open Gold+","Top Tier (Glassware)",2,"🍻 Tankard (2nd Place Glassware)","Tankard / Cup","Carnivorous Herbivores","Josh Fragiacomo","Jake Woolley"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.5 Open Gold+","Top Tier (Glassware)",3,"🥃 Shot Glass (3rd Place Glassware)","Shot Glass / Horn","Leung/Robertt","Eddy Leung","Nathan Robertt"
"North American Tour Series - Seattle Major","2026","2026-07-11","Seattle, WA, US","5.5 Open Gold+","Top Tier (Glassware)",4,"4th Place (No Award)","None","Abrams / Cote","Etienne Cote","Dan Abrams"
